trader,weight,cluster
0xcc9bd2bdff4a835c11861c9b6b1061ac51f661b5,7.989214263907523e-05,13
0xd09fa948296e54d1ab73a0497c16403a08a84732,0.00013467696799459984,13
0xd53e635128df41e1c0903349ebc117645b196794,0.00015291792274708073,13
0xd606825fadd40f72d6e0e3b7b6a7ae360d491acd,9.019303822548792e-05,13
0xd7906ff6eec3c00a66e04b17271d59e0cf31662c,0.00015431429118841053,13
0xd91d986542fe4bc4f57c9636aa322612ae818c4f,0.0008521423361072617,13
0xdb7cc6edcad37adbe3149948b17bf4b492a16a38,0.0001795098287187475,13
0xdeb2bc7fb294b11152ee88165079485e27efb8ff,0.00046200924717759744,13
0xe16d87c9ca88a1227a34c834b72d48b577abb353,0.00010917860090415417,13
0xe341443f94315df87d71cd872b3da253625aadb4,0.00030085312245119666,13
0xf18f61b728345d373b84e4664b82658e12710117,0.00044660889194497684,13
0xf19a8f29096ced385abb7c4930548121c97c8c40,0.00012421657945506758,13
0xf83e8bd8dff2f1157d83ba11e698263411f3dbea,0.0002105583904206072,13
0xfc2a4d455038aeb6468d46a66275f913a6ff726f,0.00014743009669800983,13
0xfc7a1c51e26efc6a3c8245cac5a29bce4d7a25aa,0.0001453674344721992,13
0xfd1975975e60f5413131eb24143379ec83a327a4,0.0002543117579921214,13
0xfed459402e31f2e16260f2d89cd8e654498d35f1,0.00023854511694768195,13
0x0101eaee8d0013234c32936963ff504a9954220b,0.00024764684408403424,14
0x087a728decac54ab20f622d098db374b59f99347,0.0001805593492400444,14
0x094646895a32af6226297280cb58b5401e9f7a04,0.0001028023267308302,14
0x136e1c6460331e7b37b51f86637a5a89f386f419,4.959229176828339e-05,14
0x18705a4132aef19e17013ceffd6ca7a71baf9b36,0.00034190413155096264,14
0x193e049fcaedaae146084bbc6d6c6d4b2888ae46,0.012719817262097397,14
0x24496da3077f40a183231741486430fb1a815c53,0.011155737251246137,14
0x4c7934af1a48b9432afecb5588d160ec927d572d,1.2636385318429828e-05,14
0x5957145fab56dfe5af988a4f55eda4b205922c1d,8.580900659354808e-06,14
0x98be9d68c5934dd7667eea4427f2958d9cff1bee,0.011480360005290074,14
0x9a1f196ed7d537ca8ebabf0816e2f87e28ee52fa,0.0002488422925342221,14
0xa004841ef541f5c1acf968c768ca158a10c66922,0.00015788064364161787,14
0xa38157f31371eec73fd878097c249f16472b066c,5.8930430752919445e-05,14
0xa6f030d4760afba9eb585c5fa00748e10fee1dc6,4.62023211169601e-05,14
0xb9022d736e1380a322bf9e8c1cca4b0c8eeaa09b,1.4587180111248454e-05,14
0xbfa578b110d4d62374566b0d6f215c648a6a2274,2.185284255285375e-10,14
0xf39bb94b221eb648edd35ae5c4a5cf7cc0f761fa,1.8741540974287392e-05,14
0xfa97fe321599641d5e62c61c222a961f59662af7,6.071775066024347e-05,14
0xfea4bce8c93f3ceab7cf42fe3f371c494dcf7a9b,0.013094460873694537,14
0x067c14b41eacc18eea90099006f47dacf0a69746,0.00021487092414691091,15
0x0a422c8e4f3ec7a1edacea711eabd8185fd2d457,0.0007880755209030472,15
0x0b4ae6dd12818946b25b6cfdbc9aedd40410f684,0.0020899225600330587,15
0x1279a8132c775ede3e738cc2a753ffe47d009353,0.0024528738735176475,15
0x33821578405bd53f0eed2895496922b528d95e21,0.0018984947731779458,15
0x45650086c2688797bf9470258777396c87033b4a,0.005831347706693921,15
0x49801afcc5874c7cebd8d968f960a8cb6c7d7eee,0.0025191645087199238,15
0x4ee1d18e68743d9e3e90e43363342283acc9a36f,0.0012454771690146682,15
0x6d208ed7f427f73e75bddab06c76cb3b31bac290,0.0013129144686137404,15
0x9da99bb7950b89ebb1d882bbb735f91b62f293f0,0.00128217010208694,15
0xb5e92641a5ddbb4afd06c566c5665722f062ed88,0.000975582275620196,15
0xbc77f2ebbc44038638cb1333738c40879311b2d3,8.789500161905446e-05,15
0xea2f697cc1b2a8909425e2d77f2c2133b0ea0588,0.0033374351156019865,15
0xed8dc94885bd5324e08729b59d05aba1e88da465,0.02355740508243092,15
0xf3019b7c49b21fb9dfbc6b0af44a56500267ec6f,0.000673072655479492,15
0xf7c2ed23ddff71b17473db6f330fd8cb18388010,0.0005136846921150905,15
0xfe98c865cf0c3f64894a06b5686cd5b8c49ff02d,0.0012196135702254585,15
0x0146170a34bc0074f5944fd008cccf4d764ed386,0.0015168404408551887,16
0x24a44aef48aeb27c7708dabfccda14b41fbf0ae1,0.0009202478799658347,16
0x250a09aafe5c4e63a8c11d1743e19694d79ce113,0.003090904160285967,16
0x2ba335eb83567a3be805477bbafda99b318d1639,0.0008503677504541454,16
0x2ce1af69a615704971daaa73a2e54faaa18668f6,0.0007768770799297315,16
0x52e8156bd13058682194c8989fcf20940bb6ba2f,0.0012853828108728429,16
0x63d417a577b50c96f4f09148d4e4d70950db0522,0.002705081894124887,16
0x650ae977f02ac4e74ad4ab421a91af3bbe4309b9,0.000704985865201242,16
0x7c542bc686c47e7f6f77dc807024540085343e21,0.0011571057825838257,16
0x86f9030af10cf3cbaf229dab662beb0dd263f91b,0.0023873266020687247,16
0x888e000c78b8f1aada5b3c99f880794907b76d77,0.0010394677570038835,16
0xb2e3acb1dcc359eb89699dbf5d0cd43600cdb668,0.0008008883626371099,16
0xccf343eef0c5f2590ee30efc9f564b33aeb3c7e6,0.00941764086729401,16
0xd28b8c38aecbb8a5565e9cb29236c509b772a999,0.01382446222522491,16
0xd82f7d84a524b8e82de0cb3df1f04e338604fd8e,0.00030088545223210444,16
0xd9d860a621535087e5dc4db775ad723630c34c75,0.0007636582546960905,16
0xdb871356f8935567bb9f7975edf9c649ab8989aa,0.0012814481933651578,16
0xdebd491a259a242fc9bd8fd780a507e8e062b67a,0.0005833394020824841,16
0xeb6eda4756f831824cd28e568ef8adcff35016e3,0.0009065623079893014,16
0xeca3005cd94338ba8fe4f5fc02e8d0f509d5f040,0.0015098384786911734,16
0xf4939e64793fc85b68ec4ddb1697b01db3977134,0.004176688432441373,16
0x0475e30017e5a4efe79cdc856740088f410fee99,0.0008455635368584817,17
0x0982bc8d7e82733f0fd06b75db25bd88a1535afd,0.0003745446137401858,17
0x17241870b9263ad46f3c717bc1a36089c8179d02,0.0078174533930941,17
0x31ba5e1cf7629c01d91e0ac0ee984098a46d653e,0.0032201152918272125,17
0x34f10e1397b67cc9dd5b0bbf60b022259e4d90aa,0.0009641937803408914,17
0x3c16fc881bbbde5771e9026fc888bf5493e3b4b1,0.010216757201651041,17
0x5b58b4713ebaed279dd35fdb42324cddee324050,0.0010825970335658164,17
0x5c0db52c100b26f7add20caadf6d65cf475fd377,0.0005171482673535068,17
0x703c65097b0caeeb6742bebd12b04b337d931b94,0.007329184537341796,17
0x725b3732f5c755978dcde41db58a523251016e4b,0.0005678985693354365,17
0x7ea852a2d9e31f41ff945908fd0bc02df969bcb1,0.0005814406627631505,17
0x87e8b39e166388f9fe6e57c291afc441c9e3a515,0.0008065943947009815,17
0x949de68644d7457b9ffc5b6e22ccf7b46b023ef5,0.005904359244351338,17
0x9c699b83ddf6cac6219ad4fc52539c0f2b4d948e,0.0023785808483840197,17
0xd909ebb22d37bf8c0149f31b0c299d106f518675,0.003189152429995006,17
0xe66e39343d48af67fb1679697fca58b08b638459,0.0012651770343992167,17
0xeeaf4055e581dae6a4eaea0a66181ecb207787f1,0.0005736398319715119,17
0xff617cb0295fee9bc079bbfc5e71877bc3d490fa,0.0023655993283263036,17
0x00db0a3628191bed577700b1b4ff8423d3215792,0.0007259226242456882,18
0x054a01da80ee37d5220af5471b1eedbdcd2cdb2f,0.0015622055098359845,18
0x0f757d0cebdd9ee43dec60182d15eae91e178178,0.00032476594759818343,18
0x13f82e5e34b9c78aab82705dbb194871e123168f,0.00043628622207195005,18
0x1d7572c57cd347d52a528963ced066bac626b7fa,0.0056539375796064,18
0x2073cad2956d997283d387723fb6f0c45a824d5a,2.6174693415213893e-05,18
0x24c2fe1544fef9056db52c91d0b1fb4b1dc4e48f,0.0011090915731074848,18
0x288ed4efc8fbd1e42a06fe083ea942d20c90b336,0.00134648450880165,18
0x2d19f73005f0450c5e9f459dfc7e8da9c581b788,0.0029732233555710887,18
0x31652a303eff850f57e73f4cf8f201adccb2d617,0.0006350696544248192,18
0x3d6184223dd0d5239947793746faec00b63ae990,0.0008405745829993378,18
0x3dcf345bfadb9961305ed5ff535d31f313d52ad0,0.00046016487459297036,18
0x40f565826fdda5c2f8f174fdb51cf4d5b516fd75,0.0020413797391715463,18
0x516847aa8d762ca0dfdf012228e6cf0609537e2f,0.00018127846098206735,18
0x58a049263e0754cb51a63248c34ffe07e8434899,0.001076658230344081,18
0x5f1ff6f82d95ee2aaf599577024c5d37c860b0a8,0.0002623053928497241,18
0x649156ebf0a350deb18a1e4835873defd4dc5349,0.0003541764731424368,18
0x6cd0aad83408ee9fbeb851eb68bff5aa7ff16ee4,0.002776501984720301,18
0x77fee2df7bad4f1db93052fa82bf78eaab771a16,0.0006009288110066186,18
0x7c976f00e84db0b44f945fc6d7fad34b43150a1a,0.0004982073162679983,18
0x830e95e4a16c8302db2f1071d4ca4bd1d58faafb,0.0002896382887182363,18
0x8fc7c0442e582bca195978c5a4fdec2e7c5bb0f7,0.0005582249561923867,18
0x97e87e0a699deab71756390a65b54eab729a3494,0.0009710655611523899,18
0x98d5c0b380e528ae8f1d5d75d0734622d9a2e930,0.00048092252324118665,18
0xa67bc60919b724fbdcd7888e2ad6db2366b1f127,0.0014565667720637654,18
0xb0767b217fb1530b064bb1f835c57c047c08ae72,0.0023403520332185906,18
0xb4d96c7387a45fa2cb170fa1436a86640ab00eb1,0.004788308667309629,18
0xb7dbcb88405517f71f9d37db0a9bf2d86b0972c5,0.0031719289670965167,18
0xb89df51412ae506e83679267c12140ed340599e1,0.0022463842731874745,18
0xbe7a6bda55e5e872024d450af22c1aa08e60b9ba,0.00041530429490691797,18
0xc3fee428d420118633661b813f01e32ba165a9ff,0.0006355707829268942,18
0xd598516dcc699ced64ee441b20f41cb2eff9c098,0.00281162395139001,18
0xd7b8209d95d4c05faaa505671211058d51529f55,0.0002803422923886458,18
0xdc0ff96c1ddbad424478ef10a4c71cd64c76e688,0.0013456966689470008,18
0xf2c8f77254a6799700fe266719397b48e3b8d7ac,0.0010374687946927573,18
0xf6a948c516b3c9cb057d1c7c3894714562535e44,0.0008873805413249062,18
0xf8f324a93d0d9d3573b2e3d938e19de1a92321c6,0.0009600129424427279,18
0xf93d43f4b399547eed48bf437867ae0a7a184b7a,0.0007010552022311051,18
0xfeab64de8cdf9dcebc0f49812499e396273efc06,0.0007368149518133067,18
