trader,umap1,umap2,umap3
0xddce6ae3db95eb2a0259aeeab3f6932902354830,5.091723,5.903923,13.914585
0xde22e70994ffd3748b78c82af635d8c584044903,2.4471595,7.0081735,11.454638
0xde2874cc9c2943d662433ba8c2b8e9740c8a7792,1.5275851,9.337738,11.856424
0xde95b007e425cacd9c1aeddb8415f936b4d84c74,4.494211,8.266282,14.084948
0xdeb2bc7fb294b11152ee88165079485e27efb8ff,1.1118257,8.506019,12.731558
0xdebd491a259a242fc9bd8fd780a507e8e062b67a,5.648603,7.781821,13.555734
0xdfee2d4f729723aed67eed4bfb7a998dbb4294c0,3.6630845,6.4504385,12.877448
0xe01ff44ed40070b19cc967b4f062c1b633f29195,4.313967,8.901887,13.67418
0xe02255c3d6221dc05e81d2196179d5192a1176bb,2.0061824,8.576016,11.227458
0xe02e420ec55b4e03924d77c7b342c012541ba2d3,0.43316647,8.863444,12.538214
0xe06142615991dee64ca813085779fadcc70431eb,5.794978,7.4942527,13.457502
0xe082d8db0a9dbd0196a7486484274f1d469025de,0.8357946,8.087244,12.809538
0xe0a8a4d427eef7bb1ba257323e2fcf42d5c558cf,2.1737487,9.476909,12.284635
0xe113311f35a53b196c0ab3ed31ad0bf937cc5c07,5.3330307,7.846926,13.880357
0xe1685263f659cdb5c04dbf0efda8a3fa5f1b951e,1.0545688,9.034873,11.884983
0xe16d87c9ca88a1227a34c834b72d48b577abb353,5.219149,6.6546335,14.719973
0xe1cb91810f6dae1f6155c7844e24feb43daf3df0,5.7146697,7.0051465,14.2875185
0xe225cc851fe119e684a28d82a06cc4bb7a2c7c59,0.7774501,8.671378,13.583327
0xe2823659be02e0f48a4660e4da008b5e1abfdf29,6.518114,7.383659,13.2146435
0xe2990ce029db870c805e90a1a8a1d8a1c52255d6,1.8445493,7.4698625,13.998576
0xe2de883bdf9e7d02751bd4c80f81fbcfdc2cb7a7,0.9859894,7.147089,11.565517
0xe341443f94315df87d71cd872b3da253625aadb4,2.4681442,9.19809,12.585155
0xe349b5c304e57aa379fce8254174ac943bd62b8b,5.8465667,7.2754636,12.572629
0xe377e2f11c745c294ad65686635217ec765059f2,0.2829099,8.9187765,12.702526
0xe383475faffd3a725a793c4f01adb39579922928,5.450493,7.356794,13.472936
0xe383599fa27190359f8065d1566aa75097e89e2b,3.80967,8.591644,13.234465
0xe3ae260fee322b7ee0ef4e81ee645705b3cd63da,2.947323,10.686098,13.481549
0xe3b3482482899b4890ec5a2093cba2a558d0c14f,5.1557145,5.3727813,12.970278
0xe3fd4b15d5e93562839875fe21bc001e983632fb,3.5514393,6.887662,13.028281
0xe4d83945c0322f3d340203a7129b7eb5cacae847,6.29567,6.412688,13.461436
0xe4fe6f4872a8afcaaf8c7b8d0678743720a97b2a,4.262588,9.296877,13.677382
0xe541742afffaea299b9224ca38695588791722e7,0.79327387,7.744097,11.607854
0xe55c9840eb6ba1c75160ed611e3c72bc438dca54,5.3563147,7.3877926,12.73122
0xe61a3121f887a864efa63ced52b9172783cb789d,3.9106648,9.107852,12.90909
0xe62fc60d4c74d4af5ea4fa360826e5ed5b6747d7,2.2126763,7.923857,13.822993
0xe65bac8dd067e2bf78e78c6fb3b18903d55db802,4.9776416,5.9604573,13.776313
0xe65c360b28bd3da42d9a07d97f500d8d480e8428,0.74437404,8.363935,13.863781
0xe66e3d7fe460384ff9189b6efc5b83a5f9fa3f45,3.4021127,7.317339,14.302389
0xe6784abec0aec3aaf52cadffe6d281b5a48bce24,1.4895823,8.480798,14.005516
0xe67f141977da22e5c34d15c19b35f180a1532715,2.5898724,8.852593,12.667809
0xe6fe2362f915d627ecbf401b0ceef3dd2b2b79bd,4.812949,6.5809226,14.397123
0xe78a659517b45c2e179fa4748b3c0471eef3a65d,1.5288596,9.722111,11.982539
0xe7f0f118016a4b16617578da65f0b6be3c58b6f1,6.6133933,7.346992,13.007115
0xe8681168f59af16c60c805dab7842eb75f127879,1.6329434,8.627644,13.870746
0xe86b057f5eb764c9738d6b0d38170befd0723664,3.4079623,7.6173925,15.577217
0xe8758c2584c6fb39ad1f8cb1bb83619e93231ba0,4.9667125,7.5179377,14.391092
0xe8adbfeb2112b81f640df743b7919c3d68afc078,1.390001,7.4567933,12.045589
0xe90bf24e807df04f1513d50002d78bfc22ee84d9,2.2447631,7.0063257,11.494539
0xe9873814c821a97f5bfc7e504a162f51c20e8f56,2.5630438,7.818324,13.508927
0xea64d89880ed8c6c6c1ec77472d26a6368818980,5.02767,7.008963,12.0169115
0xeac842b2214cfece3f0d288293da19f408d91ede,1.7137614,8.76067,11.726048
0xeb1a6d5f7bce49a6a4b9abc57cdea57fce00630a,4.446695,8.009112,13.574819
0xeb6eda4756f831824cd28e568ef8adcff35016e3,4.902534,6.0313334,14.318771
0xeb76968eb4854230ceca285821591d09fdf2b94b,3.2233472,10.332355,13.511102
0xeb83e695adcac2e83f290d2d2815fc58e6491d7a,2.68637,7.912106,13.187312
0xebcfa0e05df4c406f4a166b1318581134a8537c0,3.1337044,6.6699386,13.187977
0xeca3005cd94338ba8fe4f5fc02e8d0f509d5f040,6.571605,6.749197,13.198309
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,3.526685,7.6539984,15.691961
0xecd227b51328faba79c951da9f5e582387b7f89f,2.6176372,10.704059,13.386076
0xed1fd08a946588c3847a7fdf3f76456ef9fcc854,4.1934695,8.382818,13.441706
0xed7252ec32d8e8603f0a552b4a6182d5c17fc28c,1.4133265,6.7358756,12.174634
0xed8dc94885bd5324e08729b59d05aba1e88da465,1.7866105,8.064779,10.602649
0xedf3f7d117f9bb9d7a7129471c50794f3d88cf7f,2.1082551,8.628667,11.335286
0xeeaf4055e581dae6a4eaea0a66181ecb207787f1,1.3965465,9.246092,13.216116
0xeec68ee6baa29e43dba177ce010c867d49b775b0,0.040016472,8.3023615,12.827721
0xeed00c28271a0b35d5c306c8b8c46379ec9c5904,3.2509127,6.536795,12.266068
0xef5fdcefdb38803a654ee9f3539bed8058443d99,2.991982,7.7231054,15.297423
0xefe3e45503bd838fa08594906b0906d252701cfe,3.8168893,6.39742,13.213863
0xf060e33cfa0727a224a184622606213e8f4e6a6f,5.2008295,5.3524685,12.964016
0xf138b360e7d8d64416b2666280c688da25134dbd,3.2370787,6.8302045,13.8969
0xf1702a21d7d3a5d4ce73d5f0fa4df35ade384f24,3.7478592,9.270682,12.997394
0xf18f61b728345d373b84e4664b82658e12710117,1.1841713,9.966951,13.027936
0xf19a8f29096ced385abb7c4930548121c97c8c40,3.8037827,7.1769166,14.017172
0xf29d1e92aab957b4ce52e4fc7fd6f2376e2dbc27,5.939109,6.6309214,13.911931
0xf2c8f77254a6799700fe266719397b48e3b8d7ac,1.5378335,9.559403,12.026393
0xf2daf90dd0cf2eb5e095775630f0f6f3f8a2b463,3.7016351,8.74905,13.1127825
0xf3019b7c49b21fb9dfbc6b0af44a56500267ec6f,1.7749228,8.100304,10.658928
0xf30bcf4f764ec0caf33b150678549822ae78a75f,0.97089964,8.626564,12.489799
0xf318b7c7f3dd6bbf3b651efd3dcb161bb9f47674,1.3738337,8.9163,13.666687
0xf31eb7ad41eaf39ba6a9868c45422ae774ad887a,4.9023275,5.984978,14.633379
0xf39bb94b221eb648edd35ae5c4a5cf7cc0f761fa,2.106987,7.6665573,11.059743
0xf40f793ba6bf4ff3b7a7180e4da9c721bea85c69,4.8695354,8.196049,12.988248
0xf4939e64793fc85b68ec4ddb1697b01db3977134,1.3720932,9.450241,12.136209
0xf49559a962d46b02b49a70320cbbdf2cc7ba40a7,5.176224,5.9654145,14.0640335
0xf4b5dfc9beb2fee17f9f3aa67d7d4fab3e6b8e74,6.518264,6.868603,12.973155
0xf4e6a66c786b594c586d931af4326aef2d455f35,6.165192,6.988009,13.183909
0xf52032aa3adc354ae3a155f4c7f923a580f55706,5.06834,6.0604696,14.811967
0xf521c8d72af09309f0c50f9c3dd053fc7b013c33,4.9127245,6.131856,13.411724
0xf53cab0c6f25f48f985d1e2c40e03fc7c1963364,1.1239896,8.122587,11.842293
0xf582a7c87888714ca875a70b0971f55bde6eb148,1.4693207,9.789781,13.340239
0xf5830ff9b625b60131d82530c51c9e294a9f7478,6.1306744,7.366601,13.093619
0xf5a523b171032c060d49c39fbf2e9bec473e1286,0.7840002,7.2612553,13.243761
0xf5dd745bcf393686ceffb6a43f7e7b4c172aefad,3.7170963,6.374755,12.737254
0xf62edeee17968d4c55d1c74936d2110333342f30,5.806953,6.627513,13.1840315
0xf69f85924704c4ddfbdedd5150c176f576011bfa,2.3470325,10.504954,13.369237
0xf6a948c516b3c9cb057d1c7c3894714562535e44,1.1264033,8.6462555,11.765405
0xf6b534d0500813a37ec32494321a37c46268a98b,0.65146136,8.105153,13.089726
0xf7499ba3400660a1dcd9475cd5f334635047ce7b,2.3699582,7.7658377,13.124624
0xf79d1252a6514ad59b4ea77834cac44cd7d49c52,4.774827,7.8946924,12.865667
0xf7c2ed23ddff71b17473db6f330fd8cb18388010,0.8652998,7.9467993,12.15745
0xf83858e57d9f804f5ca1603bce82558119aeac7b,0.71980304,7.257266,13.265669
0xf83e8bd8dff2f1157d83ba11e698263411f3dbea,1.2302642,7.831573,13.03995
0xf83ff544ed6f00fe7a74782aee3fd9ea54d96728,1.3886607,9.019185,12.054167
0xf8eac6eb2efcea7b952f2e901988302d79c9192f,4.886131,5.4549856,12.854796
0xf8f324a93d0d9d3573b2e3d938e19de1a92321c6,2.2531357,8.629439,11.907644
0xf93d43f4b399547eed48bf437867ae0a7a184b7a,1.252292,8.720092,11.807816
0xf970f3cc94919eeab9078899cf4e0c808ae1dc06,1.7670734,6.749603,11.88796
0xf986f4a9f98a9ee7760b8dba5e71b7291df77190,2.5893235,8.009931,13.692794
0xf9b4cdd91db7a086d59ecac8b44725db0ac54f2d,6.325726,6.422073,13.191836
0xf9de4e7c610b325781388dcbc39107b09c05dcbd,2.9051075,6.3433967,12.864439
0xfa7afda0dbdf010d00466209664eca6c0bfebe9c,0.66913164,7.2505503,13.132243
0xfa97fe321599641d5e62c61c222a961f59662af7,1.4893523,7.304667,11.779807
0xfab7cb9f74319a012907236ed9b65470c2423899,3.0301633,7.199258,12.775021
0xfb494ccd5f9440b28ed663525b3151cebaf4e8e5,3.7517736,8.871767,12.913656
0xfb7e2f3c47940af4dc4df67f716de542ce0a75cc,4.630529,6.253777,14.4429865
0xfba30c4a12ea4503919d09d533bcc1f3b211c404,4.1355243,9.709933,13.493179
0xfbb64f9fb18aa6bcf9fe1a2097b3b79435008113,2.3192508,7.169341,11.329177
0xfc2a4d455038aeb6468d46a66275f913a6ff726f,5.8489175,7.113436,12.908139
0xfc7a1c51e26efc6a3c8245cac5a29bce4d7a25aa,2.8923652,7.1481233,12.3407
0xfc93c3010ea5668c1b6900a9fe87168b63dec145,3.8604093,8.986681,13.079391
0xfce053a5e461683454bf37ad66d20344c0e3f4c0,6.064663,7.4539094,13.237073
0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0.7422227,7.5147233,12.341438
0xfd1975975e60f5413131eb24143379ec83a327a4,1.0863497,8.871128,11.934341
0xfd97600ac44b3c4e20ac1a5f23e3b18d10fa5912,5.578121,8.337651,13.416448
0xfe3309bcf078e78dc65de26b3a34fcf04da3a83a,1.0375782,6.832497,12.480221
0xfe348be771e68b900b7c5e718d161ae72e063c0c,2.1649935,7.9689045,12.849795
0xfe8fd7c18c9209aba3d3e0c0584accfb5c22900d,1.8312746,9.387554,13.539246
0xfea4bce8c93f3ceab7cf42fe3f371c494dcf7a9b,1.4693276,7.991755,10.349091
0xfeab64de8cdf9dcebc0f49812499e396273efc06,1.9408896,9.806773,12.892986
0xfed459402e31f2e16260f2d89cd8e654498d35f1,2.714963,10.163458,13.385681
0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,6.387589,6.3190784,12.499433
0xfeeed14648595dd8ebfad8a98b742c9395a89758,3.4267602,8.049363,12.35298
0xff14b7d0c7b16a425d07c7ef9cedcb8c9db8f305,2.3262768,6.388204,12.6569395
0xff3f81bf116731567f2d8f7f38c057fc9f4d316d,5.175645,6.941036,12.101073
0xff617cb0295fee9bc079bbfc5e71877bc3d490fa,3.153071,7.9330897,12.208687
0xffefe1ba6f2c69918a603c755331e9885504ed1e,4.3111324,8.601221,13.848022
0xfffa6fc6acc3dbe04b175862376f1c5ff88cf9c1,6.6418,7.3623247,13.109284
