trader,num_return_days,avg_equity,max_net_deposit,is_kept,pos_day_ratio,avg_gain,avg_loss,payoff_ratio,mean_return,std_return,skew_return,kurtosis_excess,p1_return,p5_return,p95_return,p99_return,tail_avg_5pct,max_drawdown_synth,worst_5d_return,worst_10d_return,acf1_return,acf1_abs_return,ret_prev_equity_corr,mean_return_big_equity,mean_return_small_equity,num_active_days,active_day_ratio,max_gap_calendar_days
0xc6bc7557069f7ba9f38d69f63a891a78d16c0da2,157,18847.9346679367,15199.9000000000,1,0.5987261146,0.0093305475,-0.0108712006,0.8582812370,0.0012241135,0.0194786198,-0.9777986585,11.7488542027,-0.0628964480,-0.0285986347,0.0349247413,0.0557503502,-0.0513896963,0.2061195941,-0.1562417752,-0.2060417707,0.1068084446,0.5736723559,0.0503520696,0.0002425674,0.0022182436,157,1.0000000000,9
0xc6f385be05529f5de1b2a0de223c0b67af0e91d4,143,3695.5841300069,5167.1200000000,1,0.0419580420,0.0917826374,-0.0432217677,2.1235280813,0.0023397691,0.0261321827,5.2827438917,41.6615593844,-0.0531730383,0.0000000000,0.0000000000,0.0741850774,-0.0308726912,0.1389525648,-0.1436291393,-0.1436291393,0.0419095414,0.0088364959,-0.0402604837,0.0009971974,0.0037012503,11,0.0769230769,15
0xc706c87bcdc12747b8a7882dd047dc280b44d30e,172,71051.5440287052,37732.0300000000,1,0.5406976744,0.0349937495,-0.0394727401,0.8865295241,0.0007911176,0.0584576415,-0.5272493561,4.7304733465,-0.2026862246,-0.0972523288,0.0976277614,0.1485084587,-0.1569385369,0.5927713273,-0.4655990205,-0.5078887201,-0.0601409849,0.3851039106,0.0051666447,0.0001031090,0.0014953148,172,1.0000000000,6
0xc714e018a7f2c9eb386819b88a53f27785484670,4,4957.7041820000,4957.7000000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0xc718844d4f796225c66d09f07d96e1643d64d34d,164,1286.8860726121,2976.2300000000,0,0.3658536585,0.0170371097,-0.0227367675,0.7493197807,-0.0048580172,0.0317631575,-0.4499080002,7.0261411108,-0.1384662122,-0.0483693979,0.0275330895,0.0704045363,-0.0948563032,0.6000120816,-0.3917121007,-0.4171174901,-0.0360194398,0.3849030143,-0.0746404726,-0.0049662319,-0.0046973348,140,0.8536585366,8
0xc7257141b27c224788e36f2d64030eaee3c89b58,1,4915.6968460000,3578.6000000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,,,,0.0000000000,,0,0.0000000000,0
0xc7307fd7fc10bd5da7abb99172b64b040d89fdea,17,1698.2171883235,1595.6000000000,0,0.0588235294,0.1165891233,,,0.0068581837,0.0282770159,3.6380343755,11.1764705882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,0.1165891233,1,0.0588235294,26
0xc75d9370c9f769b05baae78204a89854db920c1f,178,24212.4309280112,16498.6600000000,1,0.5056179775,0.0254131624,-0.0237814221,1.0686140796,0.0010922443,0.0502607498,-4.5671622834,52.6573384855,-0.0830456866,-0.0412901416,0.0449289961,0.1183761011,-0.1111856081,0.5188762044,-0.4683566131,-0.5204588173,-0.1219143701,0.1095455313,-0.1583205999,-0.0085511540,0.0109548106,178,1.0000000000,1
0xc7943a99ad38ec53b4488c50f2e98984a8ddd9dc,1,10649.9338360000,9330.8300000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,,,,0.0000000000,,0,0.0000000000,0
0xc7a8d2f8b40561ae9f6cc6fe8c3be495a421f96b,1,5091.8335185000,5000.0000000000,0,1.0000000000,0.0036224922,,,0.0036224922,0.0000000000,,,0.0036224922,0.0036224922,0.0036224922,0.0036224922,0.0036224922,0.0000000000,,,,,,0.0036224922,,1,1.0000000000,0
0xc7ae51563cb5a718ed5733d7ca4aed0d8b714df1,2,3193.8622853333,3310.0000000000,0,0.5000000000,0.9775961087,,,0.4887980544,0.6912648377,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,-1.0000000000,0.4887980544,,1,0.5000000000,1
0xc7cda6d91eabd11e3fa93031590dc006f9953533,1,3503.6125900000,2999.9900000000,0,1.0000000000,0.0159237751,,,0.0159237751,0.0000000000,,,0.0159237751,0.0159237751,0.0159237751,0.0159237751,0.0159237751,0.0000000000,,,,,,0.0159237751,,1,1.0000000000,0
0xc7d363ed866a8befc1c241ba3e60a344c534ea51,61,1024.3200475714,10007.9000000000,0,0.1475409836,0.0576191614,-0.3497381808,0.1647494171,-0.0602997659,0.2525383950,-3.4059710542,9.7937540642,-1.0000000000,-1.0000000000,0.0699194593,0.1005700142,-1.0000000000,1.0000000000,-1.0000000000,-2.0000000000,-0.0854873376,-0.0623077348,0.1942828389,-0.0602997659,,21,0.3442622951,26
0xc8160b24922664d9b3cf7f0acbc149dc33917d15,132,104636.4663654702,19281.9500000000,1,0.4318181818,0.0807441015,-0.0569873192,1.4168783970,0.0024876125,0.1192344334,4.6867737986,35.7945411043,-0.1743631848,-0.1270825052,0.1300967453,0.2674293464,-0.1650826118,0.6499479197,-0.4255756303,-0.5151969461,0.1531266197,0.1620808044,-0.1481743933,-0.0098002705,0.0151535841,132,1.0000000000,1
0xc81627434af14d5b35d808f40227d18d41c35c64,51,183355.0071375000,138927.5800000000,1,0.4509803922,0.0974621996,-0.0568267852,1.7150750159,0.0127545216,0.1059166066,0.2800202504,0.0174023419,-0.2114135203,-0.1578531868,0.2103057643,0.2239168930,-0.2086523232,0.3825916514,-0.3642443064,-0.3294788089,0.0862180640,0.0574060144,-0.0077062128,0.0127435246,0.0127659585,51,1.0000000000,1
0xc81dd6c8424a398f48883ab798f4af06f1fefaec,178,48165.0576063128,29117.7100000000,1,0.5000000000,0.0591754125,-0.0447754846,1.3216029481,0.0071999639,0.0878268685,2.0363457023,8.7637337486,-0.1664380929,-0.1181356672,0.1375022794,0.3348286584,-0.1541215999,0.4105708606,-0.3310801594,-0.4489810384,0.0063762374,0.1503231880,-0.0300253724,0.0106404461,0.0036812889,178,1.0000000000,1
0xc8a8d237b62f48774e8b70096be6b496ed2dcff2,2,59625.4129556667,22932.7900000000,0,1.0000000000,0.2115688242,,,0.2115688242,0.0986391759,,,0.1418203940,0.1418203940,0.1418203940,0.1418203940,0.1418203940,0.0000000000,,,0.0000000000,0.0000000000,1.0000000000,0.2115688242,,2,1.0000000000,1
0xc8c1ce90ae6e5afbe5a62362b3ba30664b0602da,172,16943.4223908844,20000.0000000000,1,0.5697674419,0.0374051879,-0.0429951153,0.8699869203,0.0028143598,0.0744179617,2.2715782187,18.4054148013,-0.2179223943,-0.0924686998,0.0976883860,0.1778726818,-0.1541559933,0.4448207165,-0.4882568473,-0.4461502139,-0.2712848013,0.4317163695,-0.0540744483,0.0007394857,0.0049380545,172,1.0000000000,7
0xc8d57248f915a2fd347100125cbb2fbe6142e303,40,3806.7453191489,3244.0300000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0xc8eb3a7f5ffa882c6ee9f689ee57800f9eaf5f1c,128,2340.2861900310,1823.0100000000,1,0.3828125000,0.0851169793,-0.0756561412,1.1250504969,0.0077591723,0.1694555192,1.4357339656,24.5203853725,-0.6198021148,-0.1135892252,0.1005486253,0.2651159195,-0.3671036713,0.9512645955,-0.9311080999,-0.7173056918,-0.2900474105,0.2436114328,0.0259292524,0.0044294773,0.0113036863,91,0.7109375000,34
0xc8f31bfb3ade9ba87f623da8a883f38c90f796c5,98,889.3279864848,1288.7000000000,0,0.4897959184,0.1317671206,-0.1029495957,1.2799187774,0.0235692608,0.1711504792,-0.1272427963,5.4567910261,-0.7396810071,-0.2326215353,0.2631617107,0.5687563194,-0.4258969555,0.8174525206,-0.6371312473,-0.4937827744,-0.1716674806,0.3307037082,-0.0616971997,0.0157230381,0.0491547696,87,0.8877551020,6
0xc96a2132be84822c65a4c6f19b3811712db0678b,45,1478.5714285714,1585.9700000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,47
0xc9ac7d67d204257cb1063c710630c676e05fb378,172,23264.4148531040,2817.7500000000,1,0.5058139535,0.0302976075,-0.0232486764,1.3031970936,0.0038357812,0.0576686340,4.2460902670,32.3964648922,-0.1073147090,-0.0519168578,0.0557999068,0.1414136054,-0.0920586984,0.3825723672,-0.2738677797,-0.1981970938,-0.0927437749,0.2499534534,-0.2462974443,-0.0048549568,0.0127310070,172,1.0000000000,6
0xc9de7feccfd93e89b52e4ea019b56ea1a3e56f5e,178,4388.6398251508,2824.0000000000,1,0.4157303371,0.0532930693,-0.0467862064,1.1390765242,0.0011280372,0.0734964789,0.6097498560,4.6187047275,-0.2148170095,-0.1134139524,0.1216620382,0.2528233053,-0.1817432133,0.6681481767,-0.5975359415,-0.9091719049,-0.1422432675,0.3714048520,-0.1471034114,-0.0026957612,0.0050387401,154,0.8651685393,1
0xca2460f2d3a1294d4b50b816fa515c82ea7a7ff2,88,57442.6722824944,74661.1100000000,1,0.6022727273,0.0901437026,-0.0930427354,0.9688419228,0.0172854602,0.1608437369,2.8342266523,15.6369950739,-0.3380372061,-0.1740731704,0.1918530709,0.5819175131,-0.2712325596,0.5497696615,-0.3294170675,-0.3415586504,-0.0852563343,0.1041896726,-0.0486711430,0.0194671999,0.0150022444,88,1.0000000000,1
0xca632448bce9a65929aeec0ea18eeb188284d2e4,1,2171.0900000000,1915.4800000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,,,,0.0000000000,,0,0.0000000000,0
0xca9fde63b8c66a713a5c9531e5aca8ba5a7d50f0,122,22211.9489012276,7295.7400000000,1,0.4262295082,0.0463885803,-0.0263975323,1.7573074539,0.0109008799,0.1097242765,4.9102610193,58.3434081994,-0.0757927494,-0.0323108386,0.0584486318,0.1298928410,-0.1394226260,0.5719258978,-0.5579529696,-0.5718801560,-0.1013138340,0.0593516684,-0.0155704827,0.0010906023,0.0224629928,92,0.7540983607,13
0xcaf10301d137ad89afb66759545def8b15098f1c,46,14488.0472905319,13222.9700000000,1,0.0217391304,0.0994170357,,,0.0021612399,0.0146582422,6.4874460708,40.0652173913,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0227272727,-0.0227272727,-0.6992058988,0.0000000000,0.0497085179,1,0.0217391304,1
0xcafe0099a4422a3862ee3612bb909c74fb767777,108,53233.0058527890,44498.4400000000,1,0.5277777778,0.0388957554,-0.0313815502,1.2394465900,0.0057092500,0.0593827828,1.0192726143,11.0641948430,-0.1384325928,-0.0636358117,0.0756899616,0.1206578948,-0.1289505765,0.3437467006,-0.2855225996,-0.2881421486,-0.0727270519,0.0218628607,0.0027005376,0.0012938283,0.0102912914,108,1.0000000000,63
0xcb15941180ed7cff8b3547117eca6b78cbdeaf9c,172,140602.4827455491,130658.8100000000,1,0.5930232558,0.0975573163,-0.0943402193,1.0341010125,0.0200079717,0.2448044993,0.4546586106,10.5934322737,-1.0000000000,-0.2466525719,0.2322956681,1.0000000000,-0.6522835566,1.0000000000,-1.5163268363,-1.1732616728,-0.1253881498,0.2159374422,-0.0855930580,0.0199329366,0.0200847723,171,0.9941860465,6
0xcb1a2ee55dcbe5dfe97b049fe751c5b662068f50,66,2780.0821190448,1499.8100000000,1,0.0909090909,0.1528193392,-0.0038778096,39.4086752480,0.0138339125,0.0680509566,5.9874036736,36.9243597951,-0.0038778096,0.0000000000,0.0434315219,0.2456483794,-0.0012926032,0.0038778096,-0.0038778096,-0.0038778096,-0.0423122250,-0.0430679844,-0.2218649663,0.0000000000,0.0314840767,7,0.1060606061,6
0xcb467e397a28ced133a56709f2b524b3a3410faa,2,8600.9082680000,1578.3900000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0xcb525be5530b95a1f3b2056f380ad3be61a648ea,178,23100.2086509441,27169.4200000000,1,0.6179775281,0.0400006567,-0.0361277336,1.1072008316,0.0109179009,0.0721505892,2.2617383886,14.4258477181,-0.1811877772,-0.0827771751,0.0969269437,0.2593872662,-0.1380929093,0.5864648150,-0.3968989585,-0.5262466193,0.0663449951,0.2245586125,0.0981737523,0.0193317852,0.0023127918,178,1.0000000000,1
0xcb981b1316d4be7f516a38e6496ca0236286f829,1,40001.2587060000,30147.1700000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,,,,0.0000000000,,0,0.0000000000,0
0xcbe839630822ab66a0f8270d28ea826630094f3d,39,56455.1651750000,55577.8300000000,1,0.0256410256,0.0269365254,,,0.0006906801,0.0043132961,5.9247416908,33.0769230769,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0270270270,-0.0270270270,-0.2051956704,0.0000000000,0.0017957684,1,0.0256410256,36
0xcc1159ebaed7316a43cf6c6e76d61a2f6fa65e26,178,1841.9398366872,4742.7200000000,1,0.4662921348,0.1178226115,-0.1288288031,0.9145673067,-0.0116459165,0.2610922443,0.1331169577,8.0592414613,-1.0000000000,-0.3647700074,0.2487152642,1.0000000000,-0.8065500163,1.0000000000,-1.8752643868,-1.6841922265,-0.0662308462,0.2965369973,-0.0676879939,-0.0293418038,0.0064521501,175,0.9831460674,1
0xcc16e864b9a409b4baf544f09acf6d8f1b5d0e3c,135,13172.5892312426,1100.0000000000,1,0.1629629630,0.0217536373,-0.0213855477,1.0172120748,-0.0002568379,0.0172567744,-0.5876014750,9.8277594515,-0.0544547535,-0.0267700997,0.0273293228,0.0482193951,-0.0509867951,0.1856198529,-0.1310115047,-0.1489846236,0.0294630188,0.5279344857,-0.1521345401,-0.0006178193,0.0001436258,46,0.3407407407,22
0xcc3d051f521870590c0a177bf338bd861d07dbf3,1,17200.7546110000,10000.0000000000,0,1.0000000000,0.0314861352,,,0.0314861352,0.0000000000,,,0.0314861352,0.0314861352,0.0314861352,0.0314861352,0.0314861352,0.0000000000,,,,,,0.0314861352,,1,1.0000000000,0
0xcc9bd2bdff4a835c11861c9b6b1061ac51f661b5,172,3482.3149456127,1282.0800000000,1,0.4883720930,0.0751314690,-0.0507175802,1.4813693548,0.0110384530,0.1334917820,3.2744351270,20.7132722900,-0.3585678193,-0.1302722535,0.1836546423,0.5711981717,-0.2231726843,0.6689527337,-0.7370657903,-0.6656240496,-0.0421259632,0.0694648853,-0.0580066771,0.0088480671,0.0132803775,171,0.9941860465,7
0xccade4cff1224e46961a68964da1ffdb991277b1,178,6783.9602379832,6714.0500000000,1,0.4101123596,0.0507383385,-0.0333672897,1.5206011345,0.0050620583,0.1008780476,3.8013929472,53.1410509455,-0.2105012841,-0.0587332917,0.0626619585,0.2102827975,-0.1619081628,0.7688311302,-0.5718320046,-0.6526781801,-0.0229274756,0.0174241224,-0.0492940816,-0.0035959957,0.0166820782,157,0.8820224719,1
0xccbb6e82068b8f4753c5fd7152859e79849d9912,3,3149.4968740000,3000.0000000000,0,1.0000000000,0.0366472548,,,0.0366472548,0.0341555812,-0.0172810755,-2.0000000000,0.0022965996,0.0022965996,0.0370408038,0.0370408038,0.0022965996,0.0000000000,,,1.0000000000,1.0000000000,0.8862274735,0.0538225823,0.0022965996,3,1.0000000000,1
0xccbd99f3948e7413ebdc3a6eb2d0cc04321d8bec,2,1847.9894380000,1010.1600000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0xcccf52ee132b3e10fadab01ad69f69adbc0629a4,40,36910.0393327317,28128.3800000000,1,0.1000000000,0.0684493771,,,0.0068449377,0.0250846252,4.2612144479,18.4939622198,0.0000000000,0.0000000000,0.0386731268,0.0663825778,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4517454097,0.4517454097,-0.9031609290,0.0000000000,0.0456329181,4,0.1000000000,1
0xccd7dc28a9d9a3774b973ab525b65ee6cf3dc0b2,162,13790.9530532883,10076.0800000000,1,0.4629629630,0.0133476352,-0.0107277440,1.2442164174,0.0004182649,0.0330593406,8.5179506080,98.2181160194,-0.0301807549,-0.0183946493,0.0211845007,0.0302048544,-0.0377268533,0.2258248642,-0.1470168015,-0.1769240957,-0.0220216120,-0.0111138719,-0.0740869241,-0.0035180216,0.0044529586,162,1.0000000000,6
0xccd93fefa25bd544be61388fc0c537e60cb0e9d2,46,5979.0122940000,5010.0000000000,1,0.3913043478,0.0009963077,-0.0019483879,0.5113497820,-0.0007961157,0.0036238098,-4.7661050625,26.0072535450,-0.0225449904,-0.0034116898,0.0023528244,0.0028478246,-0.0141108406,0.0427111531,-0.0267381594,-0.0302403862,0.4771586189,0.6096955113,-0.0000000000,-0.0007961157,,46,1.0000000000,1
0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,176,412916.1059465932,1417983.0800000001,1,0.5227272727,0.1697056323,-0.1649382880,1.0289038060,0.0109263652,0.2749207444,0.1218926207,4.4146983587,-0.9694609898,-0.4318337344,0.4084632133,0.9178067553,-0.7221403940,1.0000000000,-1.2535402515,-1.8189720546,-0.1902187136,0.3927193360,-0.0186158193,0.0094337545,0.0124532887,175,0.9943181818,2
0xccf343eef0c5f2590ee30efc9f564b33aeb3c7e6,175,320969.2668924261,181034.8100000000,1,0.2857142857,0.0247411295,-0.0183031712,1.3517400517,0.0019440062,0.0336381523,1.1037864653,27.1768247198,-0.0800586509,-0.0300566995,0.0304522951,0.1378650375,-0.0650957464,0.2999965881,-0.2034771289,-0.2324424438,-0.0036044850,0.1239531951,-0.0498397293,0.0029790246,0.0008970911,99,0.5657142857,4
0xcd1c932a413868c3c84e73e195bf34c1ba4ffec5,164,344740.1794180909,479621.0000000000,1,0.5182926829,0.0880372072,-0.0729799943,1.2063197325,0.0104740431,0.1180348804,1.9457136986,11.9491259413,-0.2313722327,-0.1596083473,0.1620313230,0.2731121294,-0.2044738506,0.6900606448,-0.4010990766,-0.6656149741,-0.0728421471,0.1449495135,0.0517986744,0.0163582157,0.0044445822,164,1.0000000000,1
0xcd353d93f3f9fc70f248dccdc944da768b55d6b2,178,143653.4292297654,311385.1200000000,1,0.5224719101,0.0954879161,-0.0891536702,1.0710486265,0.0073163720,0.1314682629,-0.2663171485,2.4011468257,-0.4054636219,-0.1960001099,0.2120959789,0.3632534762,-0.3297135778,0.7831040798,-0.9266817986,-1.1546909794,0.0010065677,-0.0388764253,-0.0245847751,0.0060778600,0.0085830321,178,1.0000000000,1
0xcd646012715e42c750a45d3fefbeaba3d0dff33b,114,20305.3528407217,9940.1100000000,1,0.4824561404,0.0866124972,-0.0491740262,1.7613464650,0.0163370158,0.1355493196,3.6611444566,20.7059993552,-0.2031278417,-0.1171833323,0.1735700751,0.4829183068,-0.1888145656,0.5673017541,-0.4597530386,-0.5130637971,-0.0276356256,0.0713183887,-0.1696078185,-0.0068613723,0.0403639177,114,1.0000000000,27
0xcd6cd380329759474d36c2fbc7b9a13177f38bd9,172,69864.7282169942,36484.7600000000,1,0.5523255814,0.0596102816,-0.0489489357,1.2178054694,0.0110110971,0.0994382498,4.2727281869,34.7845687009,-0.1731211758,-0.1221649619,0.1485656945,0.2107462572,-0.1502038966,0.4178777346,-0.3691767916,-0.4445320634,-0.0210602139,0.1430681672,-0.1628038056,-0.0032043680,0.0255610438,172,1.0000000000,7
0xcda87c4da2079612dd066b2ef1c81a1088a49b9a,17,2789.8576179444,2714.0000000000,0,0.0588235294,0.1607489688,-0.0032433789,49.5621918080,0.0088834607,0.0391780164,3.6240885436,11.1152440648,-0.0074377298,-0.0074377298,0.0000000000,0.0000000000,-0.0074377298,0.0097128063,-0.0097301368,-0.0097301368,0.0757951738,-0.0581071781,-0.9303300279,0.0000000000,0.0377547080,4,0.2352941176,1
0xcde682fc64f38967b71cfd00803d4ba3d60e49d1,37,32761.1564319474,24000.0000000000,1,0.6486486486,0.0566444035,-0.0190089834,2.9798754842,0.0300634838,0.0561561429,0.9803583357,0.7336143961,-0.0745077077,-0.0532011387,0.1514018007,0.1677498927,-0.0745077077,0.0796633050,-0.0594772855,-0.0029775667,0.5540063080,0.5718395733,-0.1424347817,0.0246311513,0.0357976125,37,1.0000000000,1
0xce15923666fe8bfa84e9518b0f4a3512a55ac2de,148,4186.9045188456,3929.7000000000,1,0.2297297297,0.0890008380,-0.0751431852,1.1844166277,0.0016603422,0.1300799061,3.5673341808,33.5690591266,-0.2382689435,-0.1260010776,0.0385383148,0.3026354242,-0.2590405448,0.8826986125,-0.9615763736,-1.2822029490,0.1067898402,0.5587335320,-0.1241054042,-0.0063016267,0.0273661272,69,0.4662162162,14
0xce25490b02933220abe352a0ae782d195147c746,21,50347.2978336364,60007.4700000000,0,0.0476190476,1.0000000000,-1.0000000000,1.0000000000,-0.1904761905,0.5117663157,-0.3214400000,0.0436835891,-1.0000000000,-1.0000000000,0.0000000000,0.0000000000,-1.0000000000,1.0000000000,-4.0000000000,-4.0000000000,0.0822342283,0.8819171037,0.6030226892,0.0000000000,-0.6666666667,6,0.2857142857,37
0xce3459424d2b171851eb8627636b2b1b4ea1786b,40,2744.8346074524,68000.0000000000,1,0.5250000000,0.7898720196,-0.7942812550,0.9944487732,0.0373992142,0.8610231851,-0.0495890460,-1.7638297511,-1.0000000000,-1.0000000000,1.0000000000,1.0000000000,-1.0000000000,1.0000000000,-3.1185856342,-3.6835654730,-0.0402638989,0.1344184276,0.0000000000,0.0373992142,,40,1.0000000000,1
0xce41adb378d566bfd7a465354122332e0c9dc5bf,83,10328.6980633690,12880.1400000000,1,0.2048192771,0.0630171585,-0.0144760931,4.3531882640,0.0116862535,0.0655774986,7.2280206821,55.5031100223,-0.0406656609,-0.0065294448,0.0346763932,0.1927238370,-0.0217838357,0.0422594878,-0.0357654411,0.0000000000,0.0384152004,0.0416598412,-0.3824768330,-0.0005031161,0.0557034216,24,0.2891566265,64
0xced586a61da0bb11af135e994d8a0127fadc0498,20,22498.3448909524,20537.6100000000,0,0.1500000000,0.0380217183,-0.0103322544,3.6799053554,0.0051866450,0.0159003421,2.3270020335,3.8594144164,-0.0103322544,-0.0103322544,0.0496766993,0.0496766993,-0.0103322544,0.0103322544,-0.0103322544,-0.0103322544,0.4589615372,0.6634208376,-0.7429746482,-0.0006077797,0.0380217183,4,0.2000000000,19
0xcf2ceb89f5346b2fe75fd1b5bd0e24c0d449ec7b,39,5118.1321528250,5000.0000000000,1,0.0256410256,0.0144653116,,,0.0003709054,0.0023163036,5.9247416908,33.0769230769,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,0.0144653116,1,0.0256410256,6
0xcf4bb2aec49e8800bbaf7168432270e4ce973bb7,88,3009.5972855506,1646.7700000000,1,0.0681818182,0.0327497669,-0.0456611168,0.7172353460,-0.0013991956,0.0204846442,-1.5428978402,15.0909471337,-0.1082806352,-0.0210957941,0.0000104030,0.0598672311,-0.0707157372,0.2514637843,-0.2317508460,-0.2762743672,0.0539823602,0.3397815537,-0.1012150770,-0.0013991956,,13,0.1477272727,61
0xcf75d37154240a64efd59849e1d5e9b29743de71,129,263659.1355319385,480000.0000000000,1,0.4883720930,0.0071277031,-0.0220970417,0.3225636830,-0.0062828378,0.0892378656,-10.7530271373,117.1813327979,-0.0190233005,-0.0100778251,0.0126006212,0.0241054423,-0.1775995561,1.0000000000,-1.0000000000,-1.0000000000,-0.0123510547,-0.0121155049,0.1253842567,-0.0002240288,-0.0124363157,120,0.9302325581,6
0xcf7cd8def28187571127c54162bb752200efa547,151,1620.6653342829,1650.0000000000,1,0.2119205298,0.0689719013,-0.0482398638,1.4297698178,0.0059908909,0.0488326074,2.0098833791,9.2328712280,-0.1091770665,-0.0557642753,0.0871184471,0.1527388698,-0.0905886342,0.3013117879,-0.2444492172,-0.2417287429,0.1275748909,0.2847100581,-0.2239969488,-0.0014888511,0.0135703627,59,0.3907284768,10
0xcfba52024ba34763daf16b85dfd9d88deec82897,45,2103.1288106522,1992.9800000000,1,0.0222222222,0.0564965840,,,0.0012554796,0.0084220135,6.4100615355,39.0666666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,0.0564965840,1,0.0222222222,1
0xcfd732f96b1c156511198e5e2172e0895a7ca74b,151,23069.4012964868,43288.3200000000,1,0.3311258278,0.1021267257,-0.0959713749,1.0641373619,0.0064871998,0.1631853783,1.3070172202,25.7005668290,-0.3815991138,-0.1086367374,0.1145379789,0.3772674830,-0.3822990831,1.0000000000,-1.0491811115,-1.0491811115,0.0108765412,0.0010993454,-0.1972699792,-0.0030646170,0.0184626119,93,0.6158940397,23
0xcfda9610dd28e9ff74240a1d4136e87a77e6da82,168,163830.0249573610,129954.7000000000,1,0.5773809524,0.0564000301,-0.0536391528,1.0514713068,0.0098953754,0.1047911946,4.8718056992,46.0102445596,-0.2061871758,-0.1395218419,0.1061545709,0.1863350882,-0.1843124903,0.4832862231,-0.5277296382,-0.5378741494,0.0447015573,0.0865520690,-0.1309208634,0.0087534243,0.0110648434,168,1.0000000000,7
0xd00b0e93fba252b26f396016f7e1d9523a010bcf,18,12200.0195866316,13572.0400000000,0,0.1111111111,0.0421149664,,,0.0046794407,0.0189326704,3.7576469229,12.1005257916,0.0000000000,0.0000000000,0.0037718425,0.0037718425,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.9989008169,0.9989008169,-0.4964937257,0.0000000000,0.0210574832,2,0.1111111111,1
0xd0254dd9c10498b256b6ec3bd8de37a9ba4329de,173,3975976.8842759887,2695566.0400000000,1,0.5895953757,0.0313176150,-0.0368735953,0.8493236094,0.0033316270,0.0443137645,-0.6301096267,1.4445329032,-0.1338136506,-0.0784708126,0.0723463093,0.0873889704,-0.1073039875,0.4498970870,-0.2253630791,-0.2422968288,-0.0088039220,0.0701445709,0.0372007412,0.0051551328,0.0014869176,173,1.0000000000,6
0xd077dcc5182c754f43061cef9c19d3873c3b6fa2,46,51046.0541320000,48098.7900000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
