trader,style_drift_score,num_windows,num_valid_windows
0xd82f7d84a524b8e82de0cb3df1f04e338604fd8e,0.9999999999971146,4,2
0xd831409a48d8b21d59245c12b1540a0820446203,0.9999999999971146,5,2
0xd8e96cbbcad00b28cefb95f8e14a2f076265771c,0.9165164431964958,12,7
0xd8f5d7223185fa2afcba07da4470ff6a862133ee,0.9825675930695162,11,9
0xd909ebb22d37bf8c0149f31b0c299d106f518675,0.9999999999968934,12,5
0xd91d986542fe4bc4f57c9636aa322612ae818c4f,0.9999999999971146,8,4
0xd943570f7d7cf91621fc667f4149ff832a8ae93a,0.9999999999971146,7,4
0xd94606128b20680539a719b07bca6cbc30786a28,0.9463946303544555,12,4
0xd94d0db6c59f7e6fe3d77cec69aa817121b40096,0.9999999999971146,12,4
0xd96a3304ea0fb4b6bee6ad555e874802dcd1ddcc,0.9463946303544555,4,4
0xd9d860a621535087e5dc4db775ad723630c34c75,0.9306282244132292,12,8
0xd9ea805c40d738c54c0c8bcd1474f5a64d3fbf67,0.9999999999971146,2,2
0xd9f90dfe7b9375704753e53584e70e6d4f890388,0.97550375900276,12,7
0xda2a9a32ce481b006dbc39df72caa953ec455d3f,0.8749999999971146,12,8
0xda51323fe9800c8365646ad5c7ade0dd17fdc167,0.9306282244132292,12,8
0xdad058ab8e7509d605a8cf2bf7af1b613573483b,0.9463946303544555,4,4
0xdadac68f07a1d73f388d2f50494397715409ee0c,0.9463946303544555,12,4
0xdb2069eeaa5eabb5cc5590a690ea3cc1f40d06a8,0.9182958340516042,12,3
0xdb39f2c361e98e9232f346266dbd7016f27d1cef,0.0,3,1
0xdb79fe310ea2972137d2a23658db0234902b517d,0.9609640474407958,12,5
0xdb7cc6edcad37adbe3149948b17bf4b492a16a38,0.9697238998651407,12,6
0xdb871356f8935567bb9f7975edf9c649ab8989aa,0.9629610647914079,12,7
0xdbcc9132a5cf4dd5a2c4e1b5903f8c8038ef5928,0.9999999999968934,12,5
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,0.9999999999971146,12,4
0xdc0ff96c1ddbad424478ef10a4c71cd64c76e688,0.9602297178580305,9,5
0xdca131ba8f428bd2f90ae962e4cb2d226312505e,0.9999999999972693,10,3
0xdcac85ecae7148886029c20e661d848a4de99ce2,0.9695703501865279,12,10
0xdd00270d347ea0fc0fdd82e9385fbef0682c24f8,0.9999999999971146,5,2
0xdd011ba1d024b692d9ea3932aad2922b77ece347,0.0,2,1
0xdd45236f43353cab68f316ff2a6c193d508a449f,0.9609640474407958,12,5
0xdd594463a4a809eb8bdb0f15b060aa38573f6a14,0.9671320180830053,12,8
0xdd7959071ee964ee2bc280554a6704b064ffd0fa,0.9999999999972693,5,3
0xddbfce0b9e06f22f4dd411511ab99696f3a62330,0.930628224413229,12,8
0xddce6ae3db95eb2a0259aeeab3f6932902354830,0.6783898247206344,11,10
0xdde01147aac2152dd0776bc3ed84cc96474df52d,0.9609640474407958,5,5
0xde077076d54da853380d0e454239818a48e80bc7,0.9999999999971146,2,2
0xde22e70994ffd3748b78c82af635d8c584044903,1.0,1,0
0xde2874cc9c2943d662433ba8c2b8e9740c8a7792,0.9999999999971146,6,2
0xde95b007e425cacd9c1aeddb8415f936b4d84c74,0.9999999999971146,12,2
0xdeb2bc7fb294b11152ee88165079485e27efb8ff,0.8613531161436795,12,8
0xdebd491a259a242fc9bd8fd780a507e8e062b67a,0.9182958340516042,12,3
0xdfacfc5cd08371d4630daff794865a616e329e4c,0.0,1,1
0xdfee2d4f729723aed67eed4bfb7a998dbb4294c0,0.9999999999968934,10,5
0xe01ff44ed40070b19cc967b4f062c1b633f29195,0.9751060324544882,12,7
0xe02255c3d6221dc05e81d2196179d5192a1176bb,0.9463946303544555,4,4
0xe02dfcbfbc565364b068c4d9e3041fd1f4f395a9,0.9463946303544555,4,4
0xe02e420ec55b4e03924d77c7b342c012541ba2d3,0.9609640474407958,6,5
0xe06142615991dee64ca813085779fadcc70431eb,0.9708357627222188,12,9
0xe082d8db0a9dbd0196a7486484274f1d469025de,0.0,2,1
0xe0a8a4d427eef7bb1ba257323e2fcf42d5c558cf,0.9609640474407958,10,5
0xe113311f35a53b196c0ab3ed31ad0bf937cc5c07,1.0,12,0
0xe1685263f659cdb5c04dbf0efda8a3fa5f1b951e,0.9463946303544555,4,4
0xe16d87c9ca88a1227a34c834b72d48b577abb353,0.9697238998651407,12,6
0xe1cb91810f6dae1f6155c7844e24feb43daf3df0,0.0,1,1
0xe225cc851fe119e684a28d82a06cc4bb7a2c7c59,0.9697238998651407,12,6
0xe265c82bd7eceb1c29531fc4f204a93906c1e69f,0.9999999999971146,3,2
0xe2823659be02e0f48a4660e4da008b5e1abfdf29,0.9182958340516042,12,3
0xe2990ce029db870c805e90a1a8a1d8a1c52255d6,0.9999999999971146,11,4
0xe2de883bdf9e7d02751bd4c80f81fbcfdc2cb7a7,0.0,1,1
0xe341443f94315df87d71cd872b3da253625aadb4,0.940958390085702,12,9
0xe349b5c304e57aa379fce8254174ac943bd62b8b,0.9999999999972693,3,3
0xe377e2f11c745c294ad65686635217ec765059f2,0.9609640474407958,9,5
0xe383475faffd3a725a793c4f01adb39579922928,0.9999999999972693,12,3
0xe383599fa27190359f8065d1566aa75097e89e2b,0.916516443196496,12,7
0xe3ae260fee322b7ee0ef4e81ee645705b3cd63da,0.8445412464556079,12,10
0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0.9697238998651408,12,6
0xe3bdc6620417a94cae3dc46c2f89d424923a0b70,0.9609640474407958,9,5
0xe3fd4b15d5e93562839875fe21bc001e983632fb,0.9999999999971146,7,2
0xe4d83945c0322f3d340203a7129b7eb5cacae847,0.9999999999968934,8,5
0xe4fe6f4872a8afcaaf8c7b8d0678743720a97b2a,0.9708357627222188,12,9
0xe521ada864dd4358157bd7f8b26e77d98630a9e3,0.9182958340516042,3,3
0xe541742afffaea299b9224ca38695588791722e7,0.9999999999971146,2,2
0xe55c9840eb6ba1c75160ed611e3c72bc438dca54,0.97550375900276,12,7
0xe61a3121f887a864efa63ced52b9172783cb789d,0.9629610647914079,11,7
0xe62fc60d4c74d4af5ea4fa360826e5ed5b6747d7,0.0,4,2
0xe65bac8dd067e2bf78e78c6fb3b18903d55db802,0.9591479170243595,12,6
0xe65c360b28bd3da42d9a07d97f500d8d480e8428,0.9697238998651408,12,6
0xe66e39343d48af67fb1679697fca58b08b638459,0.0,3,1
0xe66e3d7fe460384ff9189b6efc5b83a5f9fa3f45,0.9999999999972693,12,3
0xe6784abec0aec3aaf52cadffe6d281b5a48bce24,0.9999999999971146,5,2
0xe67f141977da22e5c34d15c19b35f180a1532715,0.9426807148136628,12,10
0xe6fe2362f915d627ecbf401b0ceef3dd2b2b79bd,0.9999999999971146,7,2
0xe78a659517b45c2e179fa4748b3c0471eef3a65d,0.9463946303544555,4,4
0xe7f0f118016a4b16617578da65f0b6be3c58b6f1,0.0,3,1
0xe8681168f59af16c60c805dab7842eb75f127879,0.9697238998651407,12,6
0xe86b057f5eb764c9738d6b0d38170befd0723664,0.6500224216454689,12,12
0xe8758c2584c6fb39ad1f8cb1bb83619e93231ba0,0.97550375900276,12,7
0xe8adbfeb2112b81f640df743b7919c3d68afc078,0.9697238998651407,12,6
0xe9873814c821a97f5bfc7e504a162f51c20e8f56,0.9690222556620277,12,8
0xea2a2ac89281d1673e5018f60933970626905285,0.9999999999971146,2,2
0xea2f697cc1b2a8909425e2d77f2c2133b0ea0588,0.0,1,1
0xea64d89880ed8c6c6c1ec77472d26a6368818980,0.9999999999972693,6,3
0xeac842b2214cfece3f0d288293da19f408d91ede,0.9999999999971146,5,4
0xeb1a6d5f7bce49a6a4b9abc57cdea57fce00630a,0.9629610647914079,12,7
0xeb6eda4756f831824cd28e568ef8adcff35016e3,0.9629610647914079,12,7
0xeb76968eb4854230ceca285821591d09fdf2b94b,0.9359446974425173,12,9
0xeb83e695adcac2e83f290d2d2815fc58e6491d7a,0.9999999999971146,12,2
0xebcfa0e05df4c406f4a166b1318581134a8537c0,0.9999999999972693,11,3
0xebf080df41281097d1368ccca583963e0a59bafb,0.9182958340516042,3,3
0xeca3005cd94338ba8fe4f5fc02e8d0f509d5f040,0.916516443196496,12,7
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0.6500224216454689,12,12
0xecd227b51328faba79c951da9f5e582387b7f89f,0.9999999999972693,12,3
0xed1fd08a946588c3847a7fdf3f76456ef9fcc854,0.9609640474407958,12,5
0xed7252ec32d8e8603f0a552b4a6182d5c17fc28c,0.9739760316252737,12,10
0xed8dc94885bd5324e08729b59d05aba1e88da465,0.0,1,1
0xedf3f7d117f9bb9d7a7129471c50794f3d88cf7f,0.97550375900276,12,7
0xee2af9f6326a57591ffc0dd026a26a0dd8d4c683,0.9697238998651407,10,6
0xeeaf4055e581dae6a4eaea0a66181ecb207787f1,0.9999999999971146,12,4
0xeed00c28271a0b35d5c306c8b8c46379ec9c5904,1.0,1,0
0xef12ab709b54618ad161f203183e430b17f40183,0.0,2,1
0xef5fdcefdb38803a654ee9f3539bed8058443d99,0.6500224216454689,12,12
0xefc5cc5fd323efcaf41370caaf090156bb49b69d,0.0,1,1
0xefe3e45503bd838fa08594906b0906d252701cfe,0.9999999999972693,10,3
0xf060e33cfa0727a224a184622606213e8f4e6a6f,0.9671320180830053,12,8
0xf138b360e7d8d64416b2666280c688da25134dbd,0.9690222556620277,11,8
0xf1702a21d7d3a5d4ce73d5f0fa4df35ade384f24,0.9609640474407958,12,5
0xf18f61b728345d373b84e4664b82658e12710117,0.97550375900276,12,7
0xf19a8f29096ced385abb7c4930548121c97c8c40,0.0,12,2
0xf29d1e92aab957b4ce52e4fc7fd6f2376e2dbc27,0.9999999999971146,8,4
0xf2c8f77254a6799700fe266719397b48e3b8d7ac,0.9999999999968934,12,5
0xf2daf90dd0cf2eb5e095775630f0f6f3f8a2b463,0.9463946303544555,12,4
0xf3019b7c49b21fb9dfbc6b0af44a56500267ec6f,0.0,1,1
0xf30bcf4f764ec0caf33b150678549822ae78a75f,0.9999999999971146,5,2
0xf318b7c7f3dd6bbf3b651efd3dcb161bb9f47674,0.9999999999968934,12,5
0xf31eb7ad41eaf39ba6a9868c45422ae774ad887a,0.97550375900276,12,7
0xf378cc1e05c0f14cb65be253892f3b8f5bf220a4,1.0,2,0
0xf39bb94b221eb648edd35ae5c4a5cf7cc0f761fa,0.9999999999972693,3,3
0xf40f793ba6bf4ff3b7a7180e4da9c721bea85c69,0.8322488895973454,12,7
0xf4939e64793fc85b68ec4ddb1697b01db3977134,0.9999999999971146,12,4
0xf49559a962d46b02b49a70320cbbdf2cc7ba40a7,0.9999999999972693,10,3
0xf4b5dfc9beb2fee17f9f3aa67d7d4fab3e6b8e74,0.97550375900276,10,7
0xf4e6a66c786b594c586d931af4326aef2d455f35,0.0,9,1
0xf52032aa3adc354ae3a155f4c7f923a580f55706,0.9488131148864913,12,10
0xf521c8d72af09309f0c50f9c3dd053fc7b013c33,0.9609640474407958,10,5
0xf53cab0c6f25f48f985d1e2c40e03fc7c1963364,0.930628224413229,12,8
0xf5644ee881d45950d64c674555b5d6c8a2996195,0.0,1,1
0xf582a7c87888714ca875a70b0971f55bde6eb148,0.9283832117664796,12,8
0xf5830ff9b625b60131d82530c51c9e294a9f7478,0.9463946303544555,12,4
0xf5a523b171032c060d49c39fbf2e9bec473e1286,0.0,5,1
0xf5ac4989d5a4eac252cf7a255a97c257bdd27023,0.9182958340516042,6,3
0xf5dd745bcf393686ceffb6a43f7e7b4c172aefad,0.0,2,1
0xf62edeee17968d4c55d1c74936d2110333342f30,0.9609640474407958,12,5
0xf650c7b831ef0315bd78108f4b5dea19708baab5,0.9463946303544555,7,4
0xf6527ca0f41c31b91b11545ea21268dd120f52f7,0.9999999999971146,2,2
0xf69f85924704c4ddfbdedd5150c176f576011bfa,1.0,1,0
0xf6a948c516b3c9cb057d1c7c3894714562535e44,0.9999999999971146,3,2
0xf6b534d0500813a37ec32494321a37c46268a98b,0.9609640474407958,12,5
0xf79d1252a6514ad59b4ea77834cac44cd7d49c52,0.9999999999972693,3,3
0xf7c2ed23ddff71b17473db6f330fd8cb18388010,0.9999999999971146,5,4
0xf83858e57d9f804f5ca1603bce82558119aeac7b,0.9591479170243595,12,6
0xf83e8bd8dff2f1157d83ba11e698263411f3dbea,0.9283832117664798,12,8
0xf83ff544ed6f00fe7a74782aee3fd9ea54d96728,0.8260742242399722,12,11
0xf8c7572edfe207f043d6acb4cd80a0c53346a446,0.0,2,1
0xf8eac6eb2efcea7b952f2e901988302d79c9192f,0.0,2,1
0xf8f324a93d0d9d3573b2e3d938e19de1a92321c6,0.0,1,1
0xf93d43f4b399547eed48bf437867ae0a7a184b7a,0.0,2,1
0xf970f3cc94919eeab9078899cf4e0c808ae1dc06,0.0,1,1
0xf986f4a9f98a9ee7760b8dba5e71b7291df77190,0.9999999999966515,12,6
0xf9b4cdd91db7a086d59ecac8b44725db0ac54f2d,0.9999999999971146,6,2
0xf9de4e7c610b325781388dcbc39107b09c05dcbd,0.9206198357115741,12,6
0xfa7afda0dbdf010d00466209664eca6c0bfebe9c,0.9629610647914079,12,7
0xfa97fe321599641d5e62c61c222a961f59662af7,0.9999999999971146,3,2
0xfab7cb9f74319a012907236ed9b65470c2423899,0.9795697645434637,12,8
0xfac3d2501de923138bd48384818645def6d802e6,0.9999999999971146,4,4
0xfb494ccd5f9440b28ed663525b3151cebaf4e8e5,0.9283832117664796,12,8
0xfb7e2f3c47940af4dc4df67f716de542ce0a75cc,0.9999999999971146,12,2
0xfba30c4a12ea4503919d09d533bcc1f3b211c404,0.9463946303544555,4,4
0xfc2a4d455038aeb6468d46a66275f913a6ff726f,0.9795697645434637,12,8
0xfc7a1c51e26efc6a3c8245cac5a29bce4d7a25aa,0.9999999999972693,7,3
0xfc93c3010ea5668c1b6900a9fe87168b63dec145,0.9629610647914079,12,7
0xfce053a5e461683454bf37ad66d20344c0e3f4c0,0.9825675930695162,12,9
0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0.0,1,1
0xfd1975975e60f5413131eb24143379ec83a327a4,0.9708357627222188,12,9
0xfd97600ac44b3c4e20ac1a5f23e3b18d10fa5912,0.97550375900276,12,7
0xfe3309bcf078e78dc65de26b3a34fcf04da3a83a,0.9182958340516042,7,3
0xfe348be771e68b900b7c5e718d161ae72e063c0c,0.9629610647914079,12,7
0xfe8fd7c18c9209aba3d3e0c0584accfb5c22900d,0.8649735207151964,7,5
0xfe98c865cf0c3f64894a06b5686cd5b8c49ff02d,0.0,1,1
0xfeab64de8cdf9dcebc0f49812499e396273efc06,0.9211854965856692,12,7
0xfed459402e31f2e16260f2d89cd8e654498d35f1,0.9999999999971146,12,4
0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,0.9999999999966515,12,6
0xfeeed14648595dd8ebfad8a98b742c9395a89758,0.9484503122036316,12,11
0xff14b7d0c7b16a425d07c7ef9cedcb8c9db8f305,0.9999999999971146,12,4
0xff3f81bf116731567f2d8f7f38c057fc9f4d316d,0.9999999999971146,6,2
0xff617cb0295fee9bc079bbfc5e71877bc3d490fa,0.8613531161436795,12,8
0xffefe1ba6f2c69918a603c755331e9885504ed1e,0.9697238998651408,12,6
0xfffa6fc6acc3dbe04b175862376f1c5ff88cf9c1,0.97550375900276,12,7
